cp-train: gens=450 pop=96 elite=8 games=64 seed=1 cap=200 arch=[63, 24, 16, 1] (1953 params) out=checkpoints
gen  51/470  best=+0.7162 mean=+0.2903 med=+0.2980 std=0.1869 tf=0.297 nov=0.000 sigma=0.1651 wT=0.531 gLen=145.8 bankrupt=0.07 div=16.781 194.1 g/s
gen  52/470  best=+0.8571 mean=+0.3125 med=+0.3613 std=0.2180 tf=0.272 nov=0.000 sigma=0.1646 wT=0.529 gLen=143.8 bankrupt=0.06 div=15.123 189.0 g/s
gen  53/470  best=+0.6913 mean=+0.3171 med=+0.3428 std=0.2217 tf=0.219 nov=0.000 sigma=0.1641 wT=0.527 gLen=123.5 bankrupt=0.09 div=11.883 171.4 g/s
gen  54/470  best=+0.8390 mean=+0.3663 med=+0.3502 std=0.2014 tf=0.241 nov=0.000 sigma=0.1636 wT=0.524 gLen=121.0 bankrupt=0.10 div=12.676 179.3 g/s
gen  55/470  best=+0.8164 mean=+0.3270 med=+0.3274 std=0.1915 tf=0.211 nov=0.000 sigma=0.1631 wT=0.522 gLen=133.2 bankrupt=0.08 div=14.480 180.8 g/s
gen  56/470  best=+0.8327 mean=+0.3944 med=+0.3904 std=0.1863 tf=0.279 nov=0.000 sigma=0.1627 wT=0.520 gLen=116.7 bankrupt=0.10 div=14.987 169.8 g/s
gen  57/470  best=+0.8508 mean=+0.3540 med=+0.3745 std=0.2063 tf=0.233 nov=0.000 sigma=0.1622 wT=0.518 gLen=133.0 bankrupt=0.07 div=15.797 192.2 g/s
gen  58/470  best=+0.6592 mean=+0.3003 med=+0.3504 std=0.2462 tf=0.170 nov=0.000 sigma=0.1617 wT=0.516 gLen=134.3 bankrupt=0.07 div=16.727 191.9 g/s
gen  59/470  best=+0.8236 mean=+0.3247 med=+0.3654 std=0.2429 tf=0.264 nov=0.000 sigma=0.1612 wT=0.513 gLen=138.7 bankrupt=0.07 div=16.106 197.9 g/s
gen  60/470  best=+0.7503 mean=+0.2796 med=+0.3472 std=0.2387 tf=0.256 nov=0.000 sigma=0.1607 wT=0.511 gLen=137.1 bankrupt=0.09 div=16.330 181.0 g/s
gen  61/470  best=+0.7010 mean=+0.3234 med=+0.3527 std=0.2259 tf=0.234 nov=0.000 sigma=0.1603 wT=0.509 gLen=133.6 bankrupt=0.10 div=14.982 182.7 g/s
gen  62/470  best=+0.7130 mean=+0.3020 med=+0.3298 std=0.1963 tf=0.240 nov=0.000 sigma=0.1598 wT=0.507 gLen=138.9 bankrupt=0.09 div=16.971 189.7 g/s
gen  63/470  best=+0.7309 mean=+0.2918 med=+0.3050 std=0.2081 tf=0.222 nov=0.000 sigma=0.1593 wT=0.504 gLen=133.9 bankrupt=0.09 div=14.084 198.7 g/s
gen  64/470  best=+0.7327 mean=+0.2840 med=+0.3044 std=0.1837 tf=0.226 nov=0.000 sigma=0.1588 wT=0.502 gLen=146.2 bankrupt=0.06 div=15.145 201.8 g/s
gen  65/470  best=+0.8452 mean=+0.3422 med=+0.3630 std=0.2258 tf=0.266 nov=0.000 sigma=0.1583 wT=0.500 gLen=144.8 bankrupt=0.06 div=14.871 214.6 g/s
gen  66/470  best=+0.7130 mean=+0.3481 med=+0.3747 std=0.1921 tf=0.201 nov=0.000 sigma=0.1579 wT=0.498 gLen=146.2 bankrupt=0.06 div=13.027 215.0 g/s
gen  67/470  best=+0.9523 mean=+0.3242 med=+0.3628 std=0.2513 tf=0.289 nov=0.000 sigma=0.1574 wT=0.496 gLen=147.6 bankrupt=0.05 div=13.355 218.8 g/s
gen  68/470  best=+0.7961 mean=+0.3122 med=+0.3680 std=0.2534 tf=0.270 nov=0.000 sigma=0.1569 wT=0.493 gLen=137.8 bankrupt=0.08 div=13.305 195.2 g/s
gen  69/470  best=+0.8798 mean=+0.3094 med=+0.3344 std=0.2608 tf=0.298 nov=0.000 sigma=0.1564 wT=0.491 gLen=133.0 bankrupt=0.09 div=12.797 200.6 g/s
gen  70/470  best=+0.8428 mean=+0.3423 med=+0.4091 std=0.2710 tf=0.251 nov=0.000 sigma=0.1559 wT=0.489 gLen=116.8 bankrupt=0.10 div=11.489 196.4 g/s
gen  71/470  best=+0.9674 mean=+0.3280 med=+0.3540 std=0.3186 tf=0.286 nov=0.000 sigma=0.1554 wT=0.487 gLen=129.7 bankrupt=0.08 div=11.034 203.5 g/s
gen  72/470  best=+0.8127 mean=+0.3633 med=+0.3653 std=0.2408 tf=0.230 nov=0.000 sigma=0.1550 wT=0.484 gLen=111.5 bankrupt=0.11 div=10.523 185.3 g/s
gen  73/470  best=+0.9725 mean=+0.3713 med=+0.4364 std=0.2853 tf=0.304 nov=0.000 sigma=0.1545 wT=0.482 gLen=120.9 bankrupt=0.11 div=11.046 186.2 g/s
gen  74/470  best=+0.7553 mean=+0.3624 med=+0.3813 std=0.1827 tf=0.220 nov=0.000 sigma=0.1540 wT=0.480 gLen=122.2 bankrupt=0.09 div=11.632 176.6 g/s
gen  75/470  best=+0.6972 mean=+0.3677 med=+0.3737 std=0.1508 tf=0.203 nov=0.000 sigma=0.1535 wT=0.478 gLen=122.8 bankrupt=0.10 div=12.443 202.6 g/s
gen  76/470  best=+0.7640 mean=+0.3474 med=+0.3515 std=0.1999 tf=0.201 nov=0.000 sigma=0.1530 wT=0.476 gLen=126.7 bankrupt=0.10 div=13.682 204.3 g/s
gen  77/470  best=+0.7744 mean=+0.3368 med=+0.3540 std=0.2132 tf=0.259 nov=0.000 sigma=0.1526 wT=0.473 gLen=127.5 bankrupt=0.09 div=13.334 204.7 g/s
gen  78/470  best=+0.7491 mean=+0.3679 med=+0.3966 std=0.2172 tf=0.296 nov=0.000 sigma=0.1521 wT=0.471 gLen=113.2 bankrupt=0.10 div=14.462 184.3 g/s
gen  79/470  best=+0.8686 mean=+0.3590 med=+0.4174 std=0.2953 tf=0.215 nov=0.000 sigma=0.1516 wT=0.469 gLen=110.1 bankrupt=0.11 div=12.507 195.3 g/s
gen  80/470  best=+0.9184 mean=+0.3245 med=+0.3388 std=0.2678 tf=0.299 nov=0.000 sigma=0.1511 wT=0.467 gLen=123.7 bankrupt=0.10 div=13.901 187.9 g/s
gen  81/470  best=+0.8982 mean=+0.3827 med=+0.4546 std=0.3103 tf=0.296 nov=0.000 sigma=0.1506 wT=0.464 gLen=106.5 bankrupt=0.10 div=14.563 182.7 g/s
gen  82/470  best=+0.9278 mean=+0.4101 med=+0.4440 std=0.2657 tf=0.284 nov=0.000 sigma=0.1501 wT=0.462 gLen=106.7 bankrupt=0.12 div=17.228 180.6 g/s
gen  83/470  best=+0.8376 mean=+0.3281 med=+0.3675 std=0.2443 tf=0.271 nov=0.000 sigma=0.1497 wT=0.460 gLen=117.7 bankrupt=0.10 div=17.287 178.9 g/s
gen  84/470  best=+0.8684 mean=+0.3526 med=+0.3901 std=0.2747 tf=0.291 nov=0.000 sigma=0.1492 wT=0.458 gLen=115.4 bankrupt=0.09 div=18.311 169.8 g/s
gen  85/470  best=+0.8967 mean=+0.3605 med=+0.3815 std=0.2332 tf=0.270 nov=0.000 sigma=0.1487 wT=0.456 gLen=113.8 bankrupt=0.11 div=18.672 169.5 g/s
gen  86/470  best=+0.8230 mean=+0.3489 med=+0.3787 std=0.2521 tf=0.270 nov=0.000 sigma=0.1482 wT=0.453 gLen=119.5 bankrupt=0.10 div=17.899 171.1 g/s
gen  87/470  best=+1.0360 mean=+0.3594 med=+0.4464 std=0.3348 tf=0.303 nov=0.000 sigma=0.1477 wT=0.451 gLen=114.2 bankrupt=0.11 div=16.238 169.6 g/s
gen  88/470  best=+0.7748 mean=+0.3900 med=+0.4194 std=0.2080 tf=0.231 nov=0.000 sigma=0.1473 wT=0.449 gLen=112.6 bankrupt=0.10 div=19.730 178.2 g/s
gen  89/470  best=+0.7742 mean=+0.3365 med=+0.3761 std=0.2509 tf=0.234 nov=0.000 sigma=0.1468 wT=0.447 gLen=115.3 bankrupt=0.11 div=20.646 188.2 g/s
gen  90/470  best=+0.8509 mean=+0.3856 med=+0.3944 std=0.2252 tf=0.259 nov=0.000 sigma=0.1463 wT=0.444 gLen=118.6 bankrupt=0.09 div=20.348 183.9 g/s
gen  91/470  best=+0.7818 mean=+0.3748 med=+0.3595 std=0.1843 tf=0.253 nov=0.000 sigma=0.1458 wT=0.442 gLen=123.7 bankrupt=0.09 div=21.687 203.2 g/s
gen  92/470  best=+0.8190 mean=+0.4093 med=+0.4443 std=0.2794 tf=0.244 nov=0.000 sigma=0.1453 wT=0.440 gLen=107.6 bankrupt=0.10 div=19.697 188.9 g/s
gen  93/470  best=+0.8167 mean=+0.3619 med=+0.3769 std=0.2479 tf=0.247 nov=0.000 sigma=0.1449 wT=0.438 gLen=113.5 bankrupt=0.11 div=21.771 179.4 g/s
gen  94/470  best=+1.1247 mean=+0.3705 med=+0.4471 std=0.3311 tf=0.344 nov=0.000 sigma=0.1444 wT=0.436 gLen=115.4 bankrupt=0.10 div=21.216 181.2 g/s
gen  95/470  best=+0.8832 mean=+0.4212 med=+0.4958 std=0.3118 tf=0.285 nov=0.000 sigma=0.1439 wT=0.433 gLen=114.0 bankrupt=0.12 div=18.900 179.5 g/s
gen  96/470  best=+0.9361 mean=+0.4188 med=+0.4547 std=0.2815 tf=0.299 nov=0.000 sigma=0.1434 wT=0.431 gLen=107.4 bankrupt=0.12 div=13.613 168.9 g/s
gen  97/470  best=+1.0160 mean=+0.4091 med=+0.4553 std=0.3039 tf=0.303 nov=0.000 sigma=0.1429 wT=0.429 gLen=101.6 bankrupt=0.12 div=14.708 163.1 g/s
gen  98/470  best=+1.0535 mean=+0.4727 med=+0.5447 std=0.3132 tf=0.324 nov=0.000 sigma=0.1424 wT=0.427 gLen=105.5 bankrupt=0.12 div=11.951 159.8 g/s
gen  99/470  best=+0.9631 mean=+0.4245 med=+0.4617 std=0.2784 tf=0.279 nov=0.000 sigma=0.1420 wT=0.424 gLen=107.3 bankrupt=0.13 div=11.209 156.7 g/s
gen 100/470  best=+1.1419 mean=+0.4260 med=+0.4490 std=0.2947 tf=0.279 nov=0.000 sigma=0.1415 wT=0.422 gLen=113.9 bankrupt=0.11 div=13.038 171.9 g/s
gen 101/470  best=+1.0289 mean=+0.4390 med=+0.4636 std=0.2850 tf=0.297 nov=0.000 sigma=0.1410 wT=0.420 gLen=99.9 bankrupt=0.13 div=9.492 158.3 g/s
gen 102/470  best=+1.0535 mean=+0.4918 med=+0.5172 std=0.2672 tf=0.348 nov=0.000 sigma=0.1405 wT=0.418 gLen=101.9 bankrupt=0.13 div=10.005 162.9 g/s
gen 103/470  best=+0.9239 mean=+0.4846 med=+0.5105 std=0.2609 tf=0.315 nov=0.000 sigma=0.1400 wT=0.416 gLen=94.7 bankrupt=0.13 div=9.780 158.7 g/s
gen 104/470  best=+1.0749 mean=+0.4823 med=+0.5779 std=0.3573 tf=0.297 nov=0.000 sigma=0.1396 wT=0.413 gLen=111.3 bankrupt=0.12 div=10.044 176.0 g/s
gen 105/470  best=+1.1142 mean=+0.5257 med=+0.5690 std=0.3199 tf=0.341 nov=0.000 sigma=0.1391 wT=0.411 gLen=101.8 bankrupt=0.11 div=10.299 162.3 g/s
gen 106/470  best=+1.1902 mean=+0.5422 med=+0.6377 std=0.3431 tf=0.357 nov=0.000 sigma=0.1386 wT=0.409 gLen=113.3 bankrupt=0.09 div=10.527 164.8 g/s
gen 107/470  best=+1.0030 mean=+0.5000 med=+0.5754 std=0.3274 tf=0.336 nov=0.000 sigma=0.1381 wT=0.407 gLen=108.2 bankrupt=0.11 div=11.103 161.6 g/s
gen 108/470  best=+1.2308 mean=+0.4784 med=+0.5363 std=0.3269 tf=0.364 nov=0.000 sigma=0.1376 wT=0.404 gLen=105.3 bankrupt=0.11 div=11.632 165.1 g/s
gen 109/470  best=+0.9755 mean=+0.4925 med=+0.5349 std=0.2752 tf=0.268 nov=0.000 sigma=0.1371 wT=0.402 gLen=105.7 bankrupt=0.10 div=12.334 159.7 g/s
gen 110/470  best=+1.1403 mean=+0.4882 med=+0.5207 std=0.2848 tf=0.359 nov=0.000 sigma=0.1367 wT=0.400 gLen=106.7 bankrupt=0.09 div=12.846 151.6 g/s
gen 111/470  best=+0.9222 mean=+0.4571 med=+0.5148 std=0.3018 tf=0.295 nov=0.000 sigma=0.1362 wT=0.398 gLen=107.0 bankrupt=0.10 div=13.097 156.4 g/s
gen 112/470  best=+0.9678 mean=+0.4218 med=+0.4818 std=0.3038 tf=0.331 nov=0.000 sigma=0.1357 wT=0.396 gLen=107.8 bankrupt=0.09 div=14.189 154.2 g/s
gen 113/470  best=+0.9656 mean=+0.4567 med=+0.4785 std=0.2268 tf=0.346 nov=0.000 sigma=0.1352 wT=0.393 gLen=101.4 bankrupt=0.09 div=13.374 146.6 g/s
gen 114/470  best=+1.0553 mean=+0.4881 med=+0.5566 std=0.3363 tf=0.343 nov=0.000 sigma=0.1347 wT=0.391 gLen=103.1 bankrupt=0.10 div=12.894 155.1 g/s
gen 115/470  best=+1.0023 mean=+0.4640 med=+0.4894 std=0.2818 tf=0.331 nov=0.000 sigma=0.1343 wT=0.389 gLen=97.2 bankrupt=0.12 div=13.126 159.1 g/s
gen 116/470  best=+1.1733 mean=+0.4330 med=+0.4568 std=0.3716 tf=0.341 nov=0.000 sigma=0.1338 wT=0.387 gLen=101.3 bankrupt=0.10 div=15.334 158.4 g/s
gen 117/470  best=+1.0309 mean=+0.4697 med=+0.5264 std=0.3539 tf=0.335 nov=0.000 sigma=0.1333 wT=0.384 gLen=94.3 bankrupt=0.10 div=11.142 140.8 g/s
gen 118/470  best=+1.0775 mean=+0.4573 med=+0.4900 std=0.3432 tf=0.344 nov=0.000 sigma=0.1328 wT=0.382 gLen=104.7 bankrupt=0.09 div=11.300 144.7 g/s
gen 119/470  best=+0.9717 mean=+0.4567 med=+0.5208 std=0.2840 tf=0.332 nov=0.000 sigma=0.1323 wT=0.380 gLen=100.1 bankrupt=0.11 div=10.512 140.8 g/s
gen 120/470  best=+1.1445 mean=+0.4613 med=+0.4881 std=0.2849 tf=0.355 nov=0.000 sigma=0.1319 wT=0.378 gLen=101.7 bankrupt=0.09 div=10.955 144.1 g/s
gen 121/470  best=+1.0506 mean=+0.4746 med=+0.5162 std=0.3495 tf=0.322 nov=0.000 sigma=0.1314 wT=0.376 gLen=103.3 bankrupt=0.10 div=11.179 139.8 g/s
gen 122/470  best=+1.0066 mean=+0.4777 med=+0.5085 std=0.2870 tf=0.312 nov=0.000 sigma=0.1309 wT=0.373 gLen=96.8 bankrupt=0.11 div=11.637 138.8 g/s
gen 123/470  best=+1.0000 mean=+0.4745 med=+0.5371 std=0.3109 tf=0.348 nov=0.000 sigma=0.1304 wT=0.371 gLen=97.4 bankrupt=0.10 div=11.639 137.9 g/s
gen 124/470  best=+0.9757 mean=+0.4477 med=+0.5019 std=0.3145 tf=0.342 nov=0.000 sigma=0.1299 wT=0.369 gLen=101.6 bankrupt=0.10 div=10.203 137.9 g/s
gen 125/470  best=+1.1761 mean=+0.4902 med=+0.5833 std=0.3368 tf=0.334 nov=0.000 sigma=0.1294 wT=0.367 gLen=96.4 bankrupt=0.10 div=11.544 141.1 g/s
gen 126/470  best=+0.9173 mean=+0.4228 med=+0.4802 std=0.3001 tf=0.309 nov=0.000 sigma=0.1290 wT=0.364 gLen=100.4 bankrupt=0.09 div=10.432 151.6 g/s
gen 127/470  best=+0.9468 mean=+0.4905 med=+0.4806 std=0.2253 tf=0.292 nov=0.000 sigma=0.1285 wT=0.362 gLen=97.3 bankrupt=0.09 div=9.880 154.9 g/s
gen 128/470  best=+1.0491 mean=+0.5028 med=+0.5260 std=0.3062 tf=0.343 nov=0.000 sigma=0.1280 wT=0.360 gLen=97.1 bankrupt=0.09 div=9.834 143.5 g/s
gen 129/470  best=+0.9586 mean=+0.4948 med=+0.4867 std=0.2722 tf=0.335 nov=0.000 sigma=0.1275 wT=0.358 gLen=99.2 bankrupt=0.09 div=10.260 142.9 g/s
gen 130/470  best=+0.9087 mean=+0.5266 med=+0.5562 std=0.2107 tf=0.318 nov=0.000 sigma=0.1270 wT=0.356 gLen=93.6 bankrupt=0.09 div=9.414 136.2 g/s
gen 131/470  best=+0.9879 mean=+0.5259 med=+0.5409 std=0.2225 tf=0.331 nov=0.000 sigma=0.1266 wT=0.353 gLen=97.4 bankrupt=0.08 div=9.187 139.4 g/s
gen 132/470  best=+0.9049 mean=+0.4659 med=+0.4915 std=0.2382 tf=0.362 nov=0.000 sigma=0.1261 wT=0.351 gLen=98.9 bankrupt=0.09 div=9.559 128.9 g/s
